join,codice,st,t_ele,f_elet,dt_ele,l_terr,area,cod_com,desc_com,cod_prov,desc_prov,ele_m,ele_f,ele_t,vot_m,vot_f,vot_t,perc_vot,sz_perv,sz_tot,fine_rip,sk_bianche,sk_nulle,sk_contestate,tot_vot_lis,non_valid,dt_agg,data_prec_elez,circ_sto,reg_sto,prov_sto,comu_sto,tipo_tras,NR.,DESCRIZIONE COMUNE,SIGLA,CODICE ELETTORALE,CODICE ISTAT,CODICE BELFIORE,pref_silvia,pref_marcello,dati_presenti
831730,2040831730,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1730,STREMBO,83,TRENTO,236,237,473,111,108,219,"46,30",1,1,N,3,2,0,214,,20240610010105.0,20190526000000.0,2.0,4.0,83.0,1730.0,SZ,6926,STREMBO,TN,1040831730,22184,I975,0,0,1
840820,2050840820,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,820,SUSEGANA,84,TREVISO,4819,4796,9615,2145,2076,4221,"43,90",10,10,N,37,124,0,4060,,20240610053331.0,20190526000000.0,2.0,5.0,84.0,820.0,SZ,6957,SUSEGANA,TV,1050840820,26083,L014,8,5,1
851120,2060851120,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1120,SUTRIO,85,UDINE,556,572,1128,265,247,512,"45,39",2,2,N,2,26,0,484,,20240610023538.0,20190526000000.0,2.0,6.0,85.0,1120.0,SZ,6961,SUTRIO,UD,1060851120,30112,L018,0,0,1
710460,2050710460,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,460,TAGLIO DI PO,71,ROVIGO,3379,3503,6882,1542,1505,3047,"44,27",11,11,N,45,100,0,2902,,20240610045348.0,20190526000000.0,2.0,5.0,71.0,460.0,CO,6968,TAGLIO DI PO,RO,1050710460,29046,L026,0,0,1
100590,2050100590,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,590,TAIBON AGORDINO,10,BELLUNO,917,918,1835,357,345,702,"38,26",2,2,N,29,44,0,629,,20240610051145.0,20190526000000.0,2.0,5.0,10.0,590.0,SZ,6970,TAIBON AGORDINO,BL,1050100590,25059,L030,0,0,1
851130,2060851130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1130,TAIPANA,85,UDINE,342,317,659,126,90,216,"32,78",3,3,N,2,4,0,210,,20240610013109.0,20190526000000.0,2.0,6.0,85.0,1130.0,SZ,6972,TAIPANA,UD,1060851130,30113,G736,0,0,1
1010185,2081010185,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,185,TALAMELLO,101,RIMINI,507,508,1015,284,285,569,"56,06",1,1,N,27,14,0,528,,20240610013623.0,20190526000000.0,2.0,8.0,101.0,185.0,SZ,6973,TALAMELLO,RN,1081010185,99027,L034,0,1,1
851140,2060851140,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1140,TALMASSONS,85,UDINE,1826,1847,3673,819,796,1615,"43,97",5,5,N,16,59,0,1540,,20240610011757.0,20190526000000.0,2.0,6.0,85.0,1140.0,SZ,6978,TALMASSONS,UD,1060851140,30114,L039,0,0,1
100600,2050100600,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,600,TAMBRE,10,BELLUNO,671,622,1293,279,244,523,"40,45",2,2,N,8,31,0,484,,20240610012456.0,20190526000000.0,2.0,5.0,10.0,600.0,SZ,6979,TAMBRE,BL,1050100600,25060,L040,1,0,1
851160,2060851160,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1160,TARCENTO,85,UDINE,3992,4299,8291,1601,1686,3287,"39,65",10,10,N,21,87,0,3179,,20240610054041.0,20190526000000.0,2.0,6.0,85.0,1160.0,SZ,6985,TARCENTO,UD,1060851160,30116,L050,5,5,1
851170,2060851170,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1170,TARVISIO,85,UDINE,1769,1666,3435,785,694,1479,"43,06",7,7,N,12,37,0,1430,,20240610005916.0,20190526000000.0,2.0,6.0,85.0,1170.0,SZ,6989,TARVISIO,UD,1060851170,30117,L057,2,2,1
840830,2050840830,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,830,TARZO,84,TREVISO,2107,2234,4341,840,783,1623,"37,39",5,5,N,15,45,0,1563,,20240610000926.0,20190526000000.0,2.0,5.0,84.0,830.0,SZ,6990,TARZO,TV,1050840830,26084,L058,1,2,1
851180,2060851180,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1180,TAVAGNACCO,85,UDINE,5923,6499,12422,3021,3235,6256,"50,36",12,12,N,43,139,0,6074,,20240610052040.0,20190526000000.0,2.0,6.0,85.0,1180.0,SZ,6996,TAVAGNACCO,UD,1060851180,30118,L065,17,11,1
870400,2050870400,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,400,TEGLIO VENETO,87,VENEZIA,988,959,1947,629,576,1205,"61,89",3,3,N,48,46,0,1111,,20240610023624.0,20190526000000.0,2.0,5.0,87.0,400.0,SZ,7012,TEGLIO VENETO,VE,1050870400,27040,L085,1,1,1
831770,2040831770,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1770,TELVE,83,TRENTO,944,983,1927,372,411,783,"40,63",2,2,N,5,17,0,761,,20240610025148.0,20190526000000.0,2.0,4.0,83.0,1770.0,SZ,7016,TELVE,TN,1040831770,22188,L089,0,0,1
831780,2040831780,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1780,TELVE DI SOPRA,83,TRENTO,329,320,649,117,124,241,"37,13",1,1,N,2,10,0,229,,20240610005234.0,20190526000000.0,2.0,4.0,83.0,1780.0,SZ,7017,TELVE DI SOPRA,TN,1040831780,22189,L090,0,0,1
831790,2040831790,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1790,TENNA,83,TRENTO,514,499,1013,219,219,438,"43,24",1,1,N,3,17,0,418,,20240610023647.0,20190526000000.0,2.0,4.0,83.0,1790.0,SZ,7020,TENNA,TN,1040831790,22190,L096,1,0,1
831800,2040831800,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1800,TENNO,83,TRENTO,844,903,1747,367,397,764,"43,73",2,2,N,9,16,1,738,,20240610014903.0,20190526000000.0,2.0,4.0,83.0,1800.0,SZ,7021,TENNO,TN,1040831800,22191,L097,2,1,1
540890,2050540890,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,890,TEOLO,54,PADOVA,3939,3981,7920,2043,1967,4010,"50,63",11,11,N,30,125,0,3855,,20240610050329.0,20190526000000.0,2.0,5.0,54.0,890.0,SZ,7022,TEOLO,PD,1050540890,28089,L100,11,7,1
140880,2040140880,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,880,TERENTO/TERENTEN,14,BOLZANO,749,660,1409,371,324,695,"49,33",1,1,N,16,10,0,669,,20240610012807.0,20190526000000.0,2.0,4.0,14.0,880.0,CO,7027,TERENTO/TERENTEN,BZ,1040140880,21096,L106,0,0,1
560380,2080560380,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,380,TERENZO,56,PARMA,582,565,1147,326,283,609,"53,10",2,2,N,16,22,0,571,,20240610011121.0,20190526000000.0,2.0,8.0,56.0,380.0,SZ,7028,TERENZO,PR,1080560380,34038,E548,0,0,1
140890,2040140890,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,890,TERLANO/TERLAN,14,BOLZANO,1818,1855,3673,987,1055,2042,"55,59",4,4,N,21,35,4,1982,,20240610013528.0,20190526000000.0,2.0,4.0,14.0,890.0,CO,7030,TERLANO/TERLAN,BZ,1040140890,21097,L108,0,0,1
140900,2040140900,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,900,TERMENO SULLA STRADA DEL VINO/TRAMIN AN DER WEINSTRASSE,14,BOLZANO,1292,1311,2603,722,752,1474,"56,63",3,3,N,30,58,0,1386,,20240610023547.0,20190526000000.0,2.0,4.0,14.0,900.0,CO,7033,TERMENO SULLA STRADA DEL VINO/TRAMIN AN DER WEINSTRASSE,BZ,1040140900,21098,L111,0,0,1
831820,2040831820,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1820,TERRAGNOLO,83,TRENTO,366,335,701,152,133,285,"40,66",1,1,N,3,14,0,268,,20240610013853.0,20190526000000.0,2.0,4.0,83.0,1820.0,SZ,7041,TERRAGNOLO,TN,1040831820,22193,L121,0,0,1
540900,2050540900,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,900,TERRASSA PADOVANA,54,PADOVA,1148,1122,2270,747,754,1501,"66,12",3,3,N,51,72,0,1378,,20240610010316.0,20190526000000.0,2.0,5.0,54.0,900.0,SZ,7049,TERRASSA PADOVANA,PD,1050540900,28090,L132,1,0,1
890840,2050890840,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,840,TERRAZZO,89,VERONA,918,934,1852,598,556,1154,"62,31",2,2,N,50,38,0,1066,,20240610045039.0,20190526000000.0,2.0,5.0,89.0,840.0,CO,7051,TERRAZZO,VR,1050890840,23085,L136,0,0,1
831825,2040831825,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1825,TERRE D'ADIGE,83,TRENTO,1400,1388,2788,586,611,1197,"42,93",3,3,N,11,35,0,1151,,20240610045706.0,20190526000000.0,2.0,4.0,83.0,1825.0,SZ,7052,TERRE D'ADIGE,TN,1040831825,22251,M407,2,1,1
290185,2080290185,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,185,TERRE DEL RENO,29,FERRARA,3963,4082,8045,2054,2098,4152,"51,61",11,11,N,49,139,0,3964,,20240610045143.0,20190526000000.0,2.0,8.0,29.0,185.0,CO,7053,TERRE DEL RENO,FE,1080290185,38028,M381,4,2,1
851200,2060851200,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1200,TERZO D'AQUILEIA,85,UDINE,1131,1208,2339,735,772,1507,"64,43",2,2,N,45,62,0,1400,,20240610052855.0,20190526000000.0,2.0,6.0,85.0,1200.0,SZ,7060,TERZO D'AQUILEIA,UD,1060851200,30120,L144,1,1,1
831840,2040831840,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1840,TERZOLAS,83,TRENTO,239,263,502,118,123,241,"48,01",1,1,N,6,4,0,231,,20240610045159.0,20190526000000.0,2.0,4.0,83.0,1840.0,SZ,7061,TERZOLAS,TN,1040831840,22195,L145,1,1,1
831850,2040831850,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1850,TESERO,83,TRENTO,1244,1236,2480,446,440,886,"35,73",2,2,N,5,19,0,862,,20240610045457.0,20190526000000.0,2.0,4.0,83.0,1850.0,SZ,7063,TESERO,TN,1040831850,22196,L147,1,0,1
140910,2040140910,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,910,TESIMO/TISENS,14,BOLZANO,800,806,1606,376,357,733,"45,64",2,2,N,17,16,0,700,,20240610015254.0,20190526000000.0,2.0,4.0,14.0,910.0,CO,7064,TESIMO/TISENS,BZ,1040140910,21099,L149,0,0,1
901040,2050901040,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1040,TEZZE SUL BRENTA,90,VICENZA,5473,5516,10989,3143,3194,6337,"57,67",10,10,N,143,257,0,5937,,20240610023525.0,20190526000000.0,2.0,5.0,90.0,1040.0,CO,7070,TEZZE SUL BRENTA,VI,1050901040,24104,L156,8,3,1
901050,2050901050,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1050,THIENE,90,VICENZA,9228,9645,18873,4378,4543,8921,"47,27",20,20,N,54,211,0,8656,,20240610023802.0,20190526000000.0,2.0,5.0,90.0,1050.0,CO,7071,THIENE,VI,1050901050,24105,L157,9,4,1
831880,2040831880,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1880,TIONE DI TRENTO,83,TRENTO,1406,1481,2887,648,671,1319,"45,69",4,4,N,11,27,0,1281,,20240610012725.0,20190526000000.0,2.0,4.0,83.0,1880.0,SZ,7082,TIONE DI TRENTO,TN,1040831880,22199,L174,2,0,1
140920,2040140920,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,920,TIRES/TIERS,14,BOLZANO,363,413,776,214,262,476,"61,34",1,1,N,6,7,0,463,,20240610052954.0,20190526000000.0,2.0,4.0,14.0,920.0,CO,7084,TIRES/TIERS,BZ,1040140920,21100,L176,0,0,1
140930,2040140930,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,930,TIROLO/TIROL,14,BOLZANO,983,990,1973,467,472,939,"47,59",2,2,N,15,13,0,911,,20240610011454.0,20190526000000.0,2.0,4.0,14.0,930.0,CO,7086,TIROLO/TIROL,BZ,1040140930,21101,L178,1,0,1
560390,2080560390,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,390,TIZZANO VAL PARMA,56,PARMA,869,815,1684,628,560,1188,"70,55",2,2,N,37,40,0,1111,,20240610023311.0,20190526000000.0,2.0,8.0,56.0,390.0,SZ,7090,TIZZANO VAL PARMA,PR,1080560390,34039,L183,1,0,1
680410,2080680410,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,410,TOANO,68,REGGIO NELL' EMILIA,1687,1621,3308,1218,1128,2346,"70,92",4,4,N,118,104,0,2124,,20240610045051.0,20190526000000.0,2.0,8.0,68.0,410.0,SZ,7091,TOANO,RE,1080680410,35041,L184,4,0,1
851210,2060851210,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1210,TOLMEZZO,85,UDINE,4117,4574,8691,1740,1870,3610,"41,54",14,14,N,32,121,0,3457,,20240610045756.0,20190526000000.0,2.0,6.0,85.0,1210.0,SZ,7102,TOLMEZZO,UD,1060851210,30121,L195,5,3,1
540910,2050540910,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,910,TOMBOLO,54,PADOVA,3371,3553,6924,2066,2155,4221,"60,96",7,7,N,131,142,0,3948,,20240610023359.0,20190526000000.0,2.0,5.0,54.0,910.0,SZ,7104,TOMBOLO,PD,1050540910,28091,L199,2,0,1
831890,2040831890,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1890,TON,83,TRENTO,620,532,1152,271,208,479,"41,58",1,1,N,10,16,0,453,,20240610013420.0,20190526000000.0,2.0,4.0,83.0,1890.0,SZ,7105,TON,TN,1040831890,22200,L200,0,0,1
901060,2050901060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1060,TONEZZA DEL CIMONE,90,VICENZA,310,310,620,177,163,340,"54,84",1,1,N,15,14,0,311,,20240610024143.0,20190526000000.0,2.0,5.0,90.0,1060.0,CO,7108,TONEZZA DEL CIMONE,VI,1050901060,24106,D717,0,0,1
831910,2040831910,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1910,TORCEGNO,83,TRENTO,408,409,817,146,142,288,"35,25",1,1,N,3,14,0,271,,20240610012708.0,20190526000000.0,2.0,4.0,83.0,1910.0,SZ,7113,TORCEGNO,TN,1040831910,22202,L211,0,0,1
560400,2080560400,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,400,TORNOLO,56,PARMA,531,506,1037,362,298,660,"63,65",2,2,N,28,24,0,608,,20240610005326.0,20190526000000.0,2.0,8.0,56.0,400.0,SZ,7129,TORNOLO,PR,1080560400,34040,L229,0,0,1
870410,2050870410,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,410,TORRE DI MOSTO,87,VENEZIA,2037,2097,4134,952,917,1869,"45,21",5,5,N,8,41,0,1820,,20240610014222.0,20190526000000.0,2.0,5.0,87.0,410.0,SZ,7151,TORRE DI MOSTO,VE,1050870410,27041,L267,1,1,1
851220,2060851220,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1220,TORREANO,85,UDINE,983,1005,1988,408,368,776,"39,03",3,3,N,6,31,0,739,,20240610045739.0,20190526000000.0,2.0,6.0,85.0,1220.0,SZ,7162,TORREANO,UD,1060851220,30122,L246,0,0,1
901070,2050901070,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1070,TORREBELVICINO,90,VICENZA,2814,2746,5560,1580,1604,3184,"57,27",6,6,N,94,110,0,2980,,20240610020426.0,20190526000000.0,2.0,5.0,90.0,1070.0,CO,7163,TORREBELVICINO,VI,1050901070,24107,L248,4,3,1
540920,2050540920,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,920,TORREGLIA,54,PADOVA,2540,2585,5125,1250,1250,2500,"48,78",6,6,N,25,65,0,2410,,20240610045328.0,20190526000000.0,2.0,5.0,54.0,920.0,SZ,7166,TORREGLIA,PD,1050540920,28092,L270,6,3,1
890850,2050890850,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,850,TORRI DEL BENACO,89,VERONA,1166,1175,2341,872,865,1737,"74,20",3,3,N,82,68,0,1587,,20240610023422.0,20190526000000.0,2.0,5.0,89.0,850.0,CO,7174,TORRI DEL BENACO,VR,1050890850,23086,L287,1,1,1
901080,2050901080,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1080,TORRI DI QUARTESOLO,90,VICENZA,4735,4897,9632,2838,2884,5722,"59,41",10,10,N,117,183,0,5422,,20240610045102.0,20190526000000.0,2.0,5.0,90.0,1080.0,CO,7175,TORRI DI QUARTESOLO,VI,1050901080,24108,L297,4,4,1
560410,2080560410,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,410,TORRILE,56,PARMA,2892,2872,5764,1710,1720,3430,"59,51",7,7,N,76,118,1,3235,,20240610024212.0,20190526000000.0,2.0,8.0,56.0,410.0,SZ,7185,TORRILE,PR,1080560410,34041,L299,10,1,1
851230,2060851230,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1230,TORVISCOSA,85,UDINE,1218,1279,2497,538,489,1027,"41,13",3,3,N,3,45,0,979,,20240610045733.0,20190526000000.0,2.0,6.0,85.0,1230.0,SZ,7195,TORVISCOSA,UD,1060851230,30123,L309,0,0,1
831920,2040831920,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1920,TRAMBILENO,83,TRENTO,619,661,1280,307,318,625,"48,83",2,2,N,9,14,0,602,,20240610012756.0,20190526000000.0,2.0,4.0,83.0,1920.0,SZ,7203,TRAMBILENO,TN,1040831920,22203,L322,1,1,1
930450,2060930450,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,450,TRAMONTI DI SOPRA,93,PORDENONE,250,279,529,103,95,198,"37,43",1,1,N,8,6,0,184,,20240610011508.0,20190526000000.0,2.0,6.0,93.0,450.0,SZ,7205,TRAMONTI DI SOPRA,PN,1060930450,93045,L324,0,0,1
930460,2060930460,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,460,TRAMONTI DI SOTTO,93,PORDENONE,193,193,386,89,90,179,"46,37",1,1,N,10,8,0,161,,20240610015505.0,20190526000000.0,2.0,6.0,93.0,460.0,SZ,7206,TRAMONTI DI SOTTO,PN,1060930460,93046,L325,0,0,1
851240,2060851240,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1240,TRASAGHIS,85,UDINE,1089,1049,2138,598,544,1142,"53,41",5,5,N,52,78,0,1012,,20240610051229.0,20190526000000.0,2.0,6.0,85.0,1240.0,SZ,7215,TRASAGHIS,UD,1060851240,30124,L335,0,0,1
560420,2080560420,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,420,TRAVERSETOLO,56,PARMA,3605,3709,7314,1902,1923,3825,"52,30",9,9,N,29,83,0,3713,,20240610012650.0,20190526000000.0,2.0,8.0,56.0,420.0,SZ,7222,TRAVERSETOLO,PR,1080560420,34042,L346,9,4,1
930470,2060930470,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,470,TRAVESIO,93,PORDENONE,826,867,1693,306,315,621,"36,68",3,3,N,2,20,0,599,,20240610013215.0,20190526000000.0,2.0,6.0,93.0,470.0,SZ,7224,TRAVESIO,PN,1060930470,93047,L347,1,1,1
610430,2080610430,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,430,TRAVO,61,PIACENZA,1039,991,2030,684,650,1334,"65,71",3,3,N,47,50,0,1237,,20240610021139.0,20190526000000.0,2.0,8.0,61.0,430.0,SZ,7225,TRAVO,PC,1080610430,33043,L348,0,0,1
831955,2040831955,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1955,TRE VILLE,83,TRENTO,578,580,1158,309,300,609,"52,59",4,4,N,8,15,0,586,,20240610021120.0,20190526000000.0,2.0,4.0,83.0,1955.0,SZ,7226,TRE VILLE,TN,1040831955,22247,M361,0,1,1
540930,2050540930,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,930,TREBASELEGHE,54,PADOVA,5223,5358,10581,2978,3046,6024,"56,93",12,12,N,128,221,0,5675,,20240610063855.0,20190526000000.0,2.0,5.0,54.0,930.0,SZ,7227,TREBASELEGHE,PD,1050540930,28093,L349,8,4,1
710470,2050710470,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,470,TRECENTA,71,ROVIGO,1120,1183,2303,469,444,913,"39,64",3,3,N,12,25,0,876,,20240610004209.0,20190526000000.0,2.0,5.0,71.0,470.0,CO,7234,TRECENTA,RO,1050710470,29047,L359,0,0,1
320480,2080320480,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,480,TREDOZIO,32,FORLI'-CESENA,519,481,1000,383,359,742,"74,20",1,1,N,31,26,0,685,,20240610023526.0,20190526000000.0,2.0,8.0,32.0,480.0,SZ,7235,TREDOZIO,FC,1080320480,40049,L361,1,0,1
890860,2050890860,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,860,TREGNAGO,89,VERONA,1999,2048,4047,1091,1080,2171,"53,64",5,5,N,18,61,0,2092,,20240610044849.0,20190526000000.0,2.0,5.0,89.0,860.0,CO,7237,TREGNAGO,VR,1050890860,23087,L364,8,1,1
831940,2040831940,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1940,TRENTO,83,TRENTO,47666,51407,99073,23057,25172,48229,"48,68",98,98,N,267,859,18,47085,,20240610054141.0,20190526000000.0,2.0,4.0,83.0,1940.0,SZ,7244,TRENTO,TN,1040831940,22205,L378,162,124,1
851260,2060851260,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1260,TREPPO GRANDE,85,UDINE,869,955,1824,471,508,979,"53,67",2,2,N,23,35,0,921,,20240610024445.0,20190526000000.0,2.0,6.0,85.0,1260.0,SZ,7247,TREPPO GRANDE,UD,1060851260,30126,L382,0,1,1
851265,2060851265,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1265,TREPPO LIGOSULLO,85,UDINE,331,324,655,133,117,250,"38,17",3,3,N,0,6,0,244,,20240610011113.0,20190526000000.0,2.0,6.0,85.0,1265.0,SZ,7248,TREPPO LIGOSULLO,UD,1060851265,30191,M399,2,1,1
290195,2080290195,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,195,TRESIGNANA,29,FERRARA,2725,2958,5683,1784,1866,3650,"64,23",8,8,N,92,107,0,3451,,20240610015132.0,20190526000000.0,2.0,8.0,29.0,195.0,CO,7254,TRESIGNANA,FE,1080290195,38030,M409,7,3,1
890870,2050890870,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,870,TREVENZUOLO,89,VERONA,1030,1006,2036,515,493,1008,"49,51",3,3,N,4,27,0,977,,20240610011354.0,20190526000000.0,2.0,5.0,89.0,870.0,CO,7257,TREVENZUOLO,VR,1050890870,23088,L396,0,0,1
840840,2050840840,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,840,TREVIGNANO,84,TREVISO,4895,4942,9837,2063,2026,4089,"41,57",10,10,N,38,105,0,3946,,20240610015347.0,20190526000000.0,2.0,5.0,84.0,840.0,SZ,7262,TREVIGNANO,TV,1050840840,26085,L402,11,7,1
840850,2050840850,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,850,TREVISO,84,TREVISO,32535,36592,69127,16712,18390,35102,"50,78",77,77,N,198,586,0,34318,,20240610045633.0,20190526000000.0,2.0,5.0,84.0,850.0,SZ,7266,TREVISO,TV,1050840850,26086,L407,174,92,1
540940,2050540940,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,940,TRIBANO,54,PADOVA,1805,1801,3606,1242,1233,2475,"68,64",4,4,N,75,85,0,2315,,20240610044904.0,20190526000000.0,2.0,5.0,54.0,940.0,SZ,7273,TRIBANO,PD,1050540940,28094,L414,3,1,1
851270,2060851270,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1270,TRICESIMO,85,UDINE,3142,3424,6566,1484,1560,3044,"46,36",7,7,N,18,69,0,2957,,20240610023329.0,20190526000000.0,2.0,6.0,85.0,1270.0,SZ,7279,TRICESIMO,UD,1060851270,30127,L421,9,7,1
920060,2060920060,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,60,TRIESTE,92,TRIESTE,78633,87613,166246,34155,37634,71789,"43,18",238,238,N,325,1387,1,70076,,20240610045844.0,20190526000000.0,2.0,6.0,92.0,60.0,SZ,7281,TRIESTE,TS,1060920060,32006,L424,162,99,1
901100,2050901100,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1100,TRISSINO,90,VICENZA,3912,3907,7819,2395,2351,4746,"60,70",9,9,N,121,125,0,4500,,20240610044920.0,20190526000000.0,2.0,5.0,90.0,1100.0,CO,7291,TRISSINO,VI,1050901100,24110,L433,2,2,1
851280,2060851280,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1280,TRIVIGNANO UDINESE,85,UDINE,811,861,1672,489,481,970,"58,01",2,2,N,30,60,0,880,,20240610024032.0,20190526000000.0,2.0,6.0,85.0,1280.0,SZ,7295,TRIVIGNANO UDINESE,UD,1060851280,30128,L438,0,0,1
140940,2040140940,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,940,TRODENA NEL PARCO NATURALE/TRUDEN IM NATURPARK,14,BOLZANO,377,418,795,182,205,387,"48,68",2,2,N,9,9,0,369,,20240610005601.0,20190526000000.0,2.0,4.0,14.0,940.0,CO,7298,TRODENA NEL PARCO NATURALE/TRUDEN IM NATURPARK,BZ,1040140940,21102,L444,0,0,1
140950,2040140950,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,950,TUBRE/TAUFERS IM MÜNSTERTAL,14,BOLZANO,521,532,1053,173,181,354,"33,62",1,1,N,16,24,0,314,,20240610002027.0,20190526000000.0,2.0,4.0,14.0,950.0,CO,7309,TUBRE/TAUFERS IM MÜNSTERTAL,BZ,1040140950,21103,L455,0,0,1
350200,2060350200,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,200,TURRIACO,35,GORIZIA,1168,1213,2381,688,731,1419,"59,60",3,3,N,21,60,0,1338,,20240610023823.0,20190526000000.0,2.0,6.0,35.0,200.0,SZ,7324,TURRIACO,GO,1060350200,31024,L474,1,1,1
851290,2060851290,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1290,UDINE,85,UDINE,36389,41627,78016,18329,20665,38994,"49,98",98,98,N,200,735,3,38056,,20240610051340.0,20190526000000.0,2.0,6.0,85.0,1290.0,SZ,7332,UDINE,UD,1060851290,30129,L483,92,66,1
